source_page,sl_no,slide_no,state,district,slide_name,nh_sh_location,latitude,longitude,material_involved,movement_type,history
498,20141,MEGH/EKH/83C02/2009/D-34,Meghalaya,East Khasi Hills,Puriang-4 slide,NH-44 (Shillong - Silchar),25.54231,92.1,Rock cum Debris,Slide,1 July 2009
498,20142,MEGH/EKH/83C02/2009/D-31,Meghalaya,East Khasi Hills,Puriang slide,NH-44 (Shillong - Silchar),25.54261,92.10867,Debris,Slide,1 July 2009
498,20143,MEGH/EKH/83C02/2009/D-35,Meghalaya,Jaintia Hills,Kongong-2 slide,NH-44 (Shillong-Silchar road),25.54261,92.09842,Debris,Slide,1 July 2009
498,20144,MEGH/EKH/83C02/2009/D-33,Meghalaya,East Khasi Hills,Puriang-3 slide,NH-44 (Shillong - Silchar),25.54264,92.10214,Rock,Slide,1 July 2009
498,20145,ME/EKH/83C02/2015/151,Meghalaya,East Khasi Hills,NA,"Puriang, NH-44",25.542694,92.096472,Rock,Slide,NA
498,20146,MEG/EKH/78O10/2016/09,Meghalaya,East Khasi Hills,Nongbri village Slide,1 km W of Nongbri village,25.542744,91.662067,Rock,Slide,2016
498,20147,ME/EKH/83C02/2015/152,Meghalaya,East Khasi Hills,NA,"Puriang, NH-44",25.542806,92.096972,Rock,Slide,NA
498,20148,MEGH/EKH/83C02/2009/D-32,Meghalaya,East Khasi Hills,Puriang-2 slide,NH-44 (Shillong - Silchar),25.54328,92.10478,Rock,Fall,1 July 2009
498,20149,MG/WKH/78O02/2017/50,Meghalaya,West Khasi Hills,Mawkadiang,Mawkadiang Nongkaniang road,25.544028,91.215472,Debris,Slide,NA
498,20150,ME/EKH/83C02/2015/153,Meghalaya,East Khasi Hills,NA,NH-44,25.544506,92.102033,Rock,Slide,NA
498,20151,MG/WKH/78O06/2017/10,Meghalaya,West Khasi Hills,Siejlieh slide no. 2,NH44E Nongstoin bypass,25.544889,91.263722,Debris,Slide,NA
498,20152,MG/WKH/78O06/2017/8,Meghalaya,West Khasi Hills,Pyndengrei slide No 3,NH44E Nongstoin bypass,25.544906,91.268575,Debris,Slide,NA
498,20153,MG/WKH/78O06/2017/6,Meghalaya,West Khasi Hills,Pyndengrei slide No 1,NH44E Nongstoinbypass,25.544917,91.270722,Debris,Slide,NA
498,20154,MG/WKH/78O06/2017/12,Meghalaya,West Khasi Hills,4.1 km E of Pdengshakap,Laremshiap road,25.544936,91.267672,Rock,Slide,NA
498,20155,MG/WKH/78O06/2017/7,Meghalaya,West Khasi Hills,Pyndengrei slide No 2,NH44E Nongstoin bypass,25.545061,91.269778,Debris,Slide,NA
498,20156,ME/EKH/83C02/2015/154,Meghalaya,East Khasi Hills,NA,"1 km NE of Puriang,NH-44",25.545083,92.103175,Rock,Slide,NA
498,20157,ME/EKH/83C02/2015/155,Meghalaya,East Khasi Hills,NA,"1.7 km NE of Puriang,NH-44",25.545139,92.104778,Debris,Slide,NA
498,20158,MG/WKH/78O06/2017/11,Meghalaya,West Khasi Hills,Pyndengrei slide no. 4,NH44E Nongstoin bypass,25.545206,91.276144,Debris,Slide,NA
498,20159,MG/WKH/78O06/2017/3,Meghalaya,West Khasi Hills,"Nongspung slide,","1.4 km West of Nongspung, NH44E",25.545642,91.325403,Debris,Slide,NA
498,20160,MG/WKH/78O02/2017/49,Meghalaya,West Khasi Hills,0.68 km NW of Mawiawban,Mawkadiang Nongkaniang road,25.545722,91.520556,Debris,Slide,NA
498,20161,MG/WKH/78O06/2017/13,Meghalaya,West Khasi Hills,NH44E bypass slide,NH44E Nongstoin bypass,25.545939,91.284283,Debris,Slide,NA
498,20162,MG/WKH/78O02/2017/13,Meghalaya,West Khasi Hills,0.7 km NW of Mawiawban,NH44E,25.546456,91.235733,Soil,Slide,NA
498,20163,MG/WKH/78O02/2017/14,Meghalaya,West Khasi Hills,0.76 km NW of Mawiawban,NH44E,25.546553,91.235222,Debris,Slide,NA
498,20164,MG/WKH/78O06/2017/14,Meghalaya,West Khasi Hills,Pyndengrei slide no 5,NH44E Nongstoin bypass,25.547867,91.292589,Debris,Slide,NA
498,20165,MEG/WKH/78O10/2016/10,Meghalaya,West Khasi Hills,NA,Along NH44E near 40km mile stone,25.548089,91.647706,Debris,Slide,2016
498,20166,MEG/WKH/78O10/2016/05,Meghalaya,West Khasi Hills,47 mile stone slide,Along NH44E near 47 mile stone,25.548306,91.61775,Rock,Slide,2016
498,20167,MG/WKH/78O02/2017/37,Meghalaya,West Khasi Hills,0.9 km NN of Mawiawban,Link road from NH44E from Mawliehdein,25.549139,91.244417,Debris,Slide,NA
498,20168,MG/WKH/78O02/2017/38,Meghalaya,West Khasi Hills,1 km NN of Mawiawban,Link road from NH44E from Mawliehdein,25.549333,91.246583,Debris,Slide,NA
498,20169,MG/WKH/78O02/2017/39,Meghalaya,West Khasi Hills,1.1 km NN of Mawiawban,Link road from NH44E from Mawliehdein,25.549639,91.247472,Rock,Slide,NA
498,20170,MG/WKH/78O02/2017/36,Meghalaya,West Khasi Hills,0.8 km NN of Mawiawban,Link road from NH44E from Mawliehdein,25.549667,91.242444,Debris,Slide,NA
498,20171,MEG/WKH/78O10/2016/07,Meghalaya,West Khasi Hills,NH44E slide6,Along NH44E near 0.5 km NE of Mawlong,25.549789,91.645033,Debris,Slide,2016
498,20172,MG/WKH/78O06/2017/15,Meghalaya,West Khasi Hills,Pyndengrei slide no 6,NH44E Nongstoin bypass,25.549861,91.295706,Debris,Slide,NA
498,20173,MG/WKH/78O06/2017/21,Meghalaya,South West Khasi Hills,Nongspung natural slide,NE of Nongspung,25.549961,91.341175,Debris,Slide,NA
499,20174,MG/WGH/78K06/2020/14,Meghalaya,West Garo Hills,Tura-Williamnagar road slide no 1,"SH-1, Tura-WilliamnagarRoad, Near Oragitok, Meghalaya",25.55,90.33,Debris,Slide,2019
499,20175,MG/WKH/78O06/2017/9,Meghalaya,West Khasi Hills,Siejlieh slide no. 1,NH44E Nongstoin bypass,25.550122,91.250286,Debris,Slide,NA
499,20176,MEG/WKH/78O10/2016/06,Meghalaya,West Khasi Hills,NH44E slide5,Along NH44E SW of Mawsawa village,25.5502,91.618106,Earth,Slide,2016
499,20177,MG/WKH/78O02/2017/15,Meghalaya,West Khasi Hills,1.2 km NNW of Mawiaban,NH44E,25.550608,91.232894,Debris,Slide,NA
499,20178,MG/WKH/78O02/2017/16,Meghalaya,West Khasi Hills,1.2 km NNW of Mawiaban,NH44E,25.551225,91.232636,Debris,Slide,NA
499,20179,MG/WKH/78O06/2017/16,Meghalaya,South West Khasi Hills,Pyndengrei slide no 7,NH44E Nongstoin bypass,25.55125,91.297056,Rock,Slide,NA
499,20180,MG/WKH/78O02/2017/17,Meghalaya,West Khasi Hills,1.3 km NNW of Mawiaban,NH44E,25.551667,91.2325,Debris,Slide,NA
499,20181,MG/WJH/83C06/2018/3,Meghalaya,West Jaintia hills,Mynso slide,1 km east of Mynso,25.551667,92.331806,Rock,Slide,NA
499,20182,MG/WKH/78O02/2017/35,Meghalaya,West Khasi Hills,1.9 km NE of Mawkadiang,Link road from NH44E from Mawliehdein,25.552647,91.237072,Debris,Slide,NA
499,20183,MG/WKH/78K14/2018/2,Meghalaya,West Khasi Hills,South-West of Nongchram Ading,NH-44E,25.552992,90.814503,Debris,Slide,NA
499,20184,MG/WKH/78K14/2018/9,Meghalaya,West Khasi Hills,West of Nongchram Ading,NH-44E,25.553522,90.815225,Soil,Flow,NA
499,20185,MG/WKH/78O02/2017/18,Meghalaya,West Khasi Hills,1.6 km NNW of Mawiaban,NH44E,25.553794,91.231139,Debris,Slide,NA
499,20186,MG/WKH/78O02/2017/34,Meghalaya,West Khasi Hills,1.8 km NE of Mawkadiang,Link road from NH44E from Mawliehdein,25.555256,91.234944,Rock,Slide,NA
499,20187,MG/EGH/78K14/2018/8,Meghalaya,East Garo hills,South of Nongchram Ading,NH 44E,25.557833,90.818103,Soil,Slide,NA
499,20188,MG/EGH/78K14/2018/7,Meghalaya,East Garo hills,South-West of Nongchram Ading,NH-44E,25.558058,90.809919,Soil,Slide,NA
499,20189,MG/WKH/78O02/2017/19,Meghalaya,West Khasi Hills,1.7 km E of Urkyllong,NH44E,25.558442,91.228547,Debris,Slide,NA
499,20190,MG/WKH/78O02/2017/33,Meghalaya,West Khasi Hills,1.7 km NE of Mawkadiang,Link road from NH44E from Mawliehdein,25.558489,91.230911,Debris,Slide,NA
499,20191,MG/WKH/78O02/2017/32,Meghalaya,West Khasi Hills,1.7 km NE of Mawkadiang,Link road from NH44E from Mawliehdein,25.559222,91.229639,Debris,Slide,NA
499,20192,ME/EKH/83C02/2015/171,Meghalaya,East Khasi Hills,NA,NA,25.559778,92.226278,Debris,Slide,NA
499,20193,MG/WGH/78K06/2020/15,Meghalaya,West Garo Hills,Tura-Williamnagar road slide no 2,"SH-1, Tura-Williamnagar Road",25.56,90.34,Earth,Slide,NA
499,20194,MG/WGH/78K06/2020/16,Meghalaya,West Garo Hills,Tura-Williamnagar road slide no 3,"SH-1, Tura-Williamnagar Road, Chinabat, Meghalaya.",25.56,90.37,Debris,Slide,2019
499,20195,MG/SWKH/78K14/2018/1,Meghalaya,South West Khasi Hills,North of Makalbari,NH-44E,25.560028,90.833917,Soil,Slide,NA
499,20196,MG/WKH/78O02/2017/31,Meghalaya,West Khasi Hills,2.2 km E of Urkyllong,Link road from NH44E from Mawliehdein,25.560667,91.228028,Debris,Slide,NA
499,20197,MG/WKH/78O02/2017/30,Meghalaya,West Khasi Hills,2.1 km E of Urkyllong,Link road from NH44E from Mawliehdein,25.560931,91.227694,Debris,Slide,NA
499,20198,MG/WJH/83C06/2018/6,Meghalaya,West Jaintia hills,Mynso quarry slide,Mynso-Samatan road,25.561281,92.330142,Debris,Slide,NA
499,20199,MG/WKH/78O02/2017/21,Meghalaya,West Khasi Hills,0.8 km E of Mawliehdein,NH44E,25.563239,91.225711,Debris,Slide,NA
499,20200,MG/WJH/83C06/2018/4,Meghalaya,East Jaintia Hills,Mynso quarry slide,Mynso-Samatan road,25.563472,92.329689,Rock,Slide,NA
499,20201,MG/WKH/78O02/2017/57,Meghalaya,West Khasi Hills,2.4 km E of mawliehdein,Urkali Nongkhniang road,25.565333,91.225667,Debris,Slide,NA
499,20202,MG/WKH/78O02/2017/20,Meghalaya,West Khasi Hills,1.3 km E of Mawliehdein,NH44E,25.565489,91.220686,Debris,Slide,NA
499,20203,MG/SGH/78K14/2018/3,Meghalaya,South Garo hills,Rongjeng slide,NH44E,25.565569,90.808153,Soil,Slide,NA
499,20204,MEGH/EKH/78O14/2007/D-17,Meghalaya,East Khasi Hills,Nongrimbah slide,NA,25.56667,91.90194,Debris,Slide,08 September 2007
499,20205,MEG/WKH/78O10/2016/11,Meghalaya,West Khasi Hills,Pyrda village slide1,2 km SE of Pyrda village,25.568056,91.737944,Rock,Slide,2016
499,20206,MEG/WKH/78O10/2016/12,Meghalaya,West Khasi Hills,Pyrda village slide2,About 2 km SE of Pyrda village,25.568106,91.737919,Debris,Slide,2016
499,20207,ME/EKJ/78O14/2015/28,Meghalaya,East Khasi Hills,NA,Near Nongumlong,25.568837,91.833286,Rock,Slide,NA
499,20208,MG/WKH/78O02/2017/22,Meghalaya,West Khasi Hills,Urkali,NH44E,25.569222,91.217222,Debris,Slide,NA
499,20209,ME/EKH/83C02/2015/182,Meghalaya,East Khasi Hills,NA,NA,25.569278,92.2025,Debris,Slide,NA
499,20210,ME/EKH/83C02/2015/183,Meghalaya,East Khasi Hills,NA,1km W of Nartiang,25.569333,92.202139,Debris,Slide,NA
499,20211,MG/WKH/78O02/2017/23,Meghalaya,West Khasi Hills,0.3 km w of Urkali,NH44E,25.569778,91.21575,Debris,Slide,NA
499,20212,MG/WGH/78G14/2020/2,Meghalaya,West Garo Hills,NA,NA,25.57,89.98,Debris,Slide,NA
500,20213,MG/WKH/78O02/2017/24,Meghalaya,West Khasi Hills,0.4 km w of Urkali,NH44E,25.570361,91.215056,Debris,Slide,NA
500,20214,MEG/WJH/83C10/2016/31,Meghalaya,West Jaintia Hills,N of Lumjem,Lumjem-Muthairain road,25.571,92.55128,Debris,Slide,NA
500,20215,ME/EKJ/78O14/2015/10,Meghalaya,East Khasi Hills,NA,Near Nongumlong,25.571256,91.825464,Rock,Slide,NA
500,20216,ME/EKJ/78O14/2015/27,Meghalaya,East Khasi Hills,NA,Near Nongumlong,25.571299,91.833183,Debris,Slide,NA
500,20217,ME/EKJ/78O14/2015/11,Meghalaya,East Khasi Hills,NA,Near Nongumlong,25.571555,91.826228,Debris,Slide,NA
500,20218,ME/EKJ/78O14/2015/12,Meghalaya,East Khasi Hills,NA,Near Nongumlong,25.571747,91.827526,Debris,Slide,NA
500,20219,ME/EKJ/78O14/2015/13,Meghalaya,East Khasi Hills,NA,Near Nongumlong,25.572312,91.828292,Debris,Slide,NA
500,20220,MG/WKH/78O02/2017/25,Meghalaya,West Khasi Hills,0.3 km W of Umsaw,NH44E,25.572492,91.209156,Debris,Slide,NA
500,20221,ME/EKJ/78O14/2015/14,Meghalaya,East Khasi Hills,NA,Near Nongumlong,25.57255,91.828833,Debris,Slide,NA
500,20222,ME/EKJ/78O14/2015/15,Meghalaya,East Khasi Hills,NA,Near Nongumlong,25.573653,91.831023,Debris,Slide,NA
500,20223,ME/EKH/83C02/2015/147,Meghalaya,East Khasi Hills,NA,NH-44,25.57395,92.058583,Debris,Slide,NA
500,20224,MG/WKH/78O02/2017/60,Meghalaya,West Khasi Hills,0.3 km NNE of Umsaw,Umsaw Mawsiangbah approach road,25.57425,91.214472,Debris,Slide,NA
500,20225,ME/EKJ/78O14/2015/16,Meghalaya,East Khasi Hills,NA,Near Nongumlong,25.57428,91.831851,Debris,Slide,NA
500,20226,ME/EKH/83C02/2015/148,Meghalaya,East Khasi Hills,NA,".5 km NE of Thangshalai, NH-44",25.576203,92.057722,Debris,Slide,NA
500,20227,ME/EKH/83C02/2015/181,Meghalaya,East Khasi Hills,NA,NA,25.576806,92.242444,Debris,Slide,NA
500,20228,ME/EKJ/78O14/2015/52,Meghalaya,East Khasi Hills,NA,Near Dewsaw,25.576847,91.753423,Debris,Slide,NA
500,20229,ME/EKJ/78O14/2015/53,Meghalaya,East Khasi Hills,NA,5 km Nongthliw,25.577212,91.75219,Debris,Slide,NA
500,20230,MG/WJH/83C06/2018/1,Meghalaya,West Jaintia hills,Jonglawit slide,Jonglawit village,25.578206,92.266856,Soil,Slide,NA
500,20231,ML/EKH/78O14/2014/03,Meghalaya,East Khasi Hills,Barapathar,Barapathar,25.57822,91.86545,Debris,Slide,23 September 2014
500,20232,MG/WGH/78G14/2020/1,Meghalaya,West Garo Hills,Tura-Ampati road slide no1,"SH-12,Tura-Ampati Road, near Shakuri, Garobadha, Meghalaya.",25.58,89.99,Earth,Slide,NA
500,20233,MG/WKH/78O02/2017/58,Meghalaya,West Khasi Hills,Mawlynniang,Urkali Nongkhniang road,25.580703,91.237361,Debris,Slide,NA
500,20234,MG/WKH/78O02/2017/5,Meghalaya,West Khasi Hills,1.5 km NNW of Mawnar,NH44E,25.581572,91.181611,Debris,Slide,NA
500,20235,MG/WKH/78O02/2017/6,Meghalaya,West Khasi Hills,0.9 km NNW of Mawlynngdep,NH44E,25.581822,91.189944,Debris,Slide,NA
500,20236,ME/EKJ/78O14/2015/54,Meghalaya,East Khasi Hills,NA,Near Krang,25.581829,91.765659,Rock,Slide,NA
500,20237,MG/WKH/78O02/2017/62,Meghalaya,West Khasi Hills,0.6 km SE of Umjaru,NH44E,25.581983,91.176972,Debris,Slide,NA
500,20238,MG/WKH/78O02/2017/61,Meghalaya,West Khasi Hills,1.5 km N of Mawnar,NH44E,25.582061,91.185611,Debris,Slide,NA
500,20239,ME/EKH/83C02/2015/149,Meghalaya,East Khasi Hills,NA,".5 km NE of Thangshalai, NH-44",25.582167,92.058333,Debris,Slide,NA
500,20240,MG/WKH/78O02/2017/29,Meghalaya,West Khasi Hills,1.6 km N of Mawnar,NH44E,25.582836,91.183972,Debris,Slide,NA
500,20241,MG/WKH/78O02/2017/59,Meghalaya,West Khasi Hills,0.6 km NNW of Mawlynniang,Urkali Nongkhniang road,25.583236,91.237317,Debris,Slide,NA
500,20242,MG/WKH/78O02/2017/4,Meghalaya,West Khasi Hills,0.5 km E of Umjaru,NH44E,25.585389,91.1765,Debris,Slide,NA
500,20243,ME/EKJ/78O14/2015/55,Meghalaya,East Khasi Hills,NA,Near Dewsaw,25.585875,91.777328,Rock,Fall,NA
500,20244,MG/WKH/78O06/2017/18,Meghalaya,West Khasi Hills,Myriaw slide,Myriaw village,25.587111,91.498556,Debris,Slide,NA
500,20245,ME/EKH/83C02/2015/150,Meghalaya,East Khasi Hills,NA,"1.2 km E of Diengpasoh, NH-44",25.592972,92.055139,Debris,Slide,NA
500,20246,ME/EKJ/78O14/2015/18,Meghalaya,East Khasi Hills,NA,Lungkyrding- Mawpat Road,25.59578,91.917379,Earth,Subsidence,NA
500,20247,MG/WKH/78O02/2017/67,Meghalaya,West Khasi Hills,2.7 km W of Umjaru,NH44E Umshinrut road,25.597614,91.153233,Debris,Slide,NA
500,20248,MG/WKH/78O02/2017/2,Meghalaya,West Khasi Hills,0.6 km NW of Umjaru,NH44E,25.598908,91.175628,Debris,Slide,NA
500,20249,ME/EKJ/78O14/2015/46,Meghalaya,East Khasi Hills,NA,Umj jew- Lumpyngrope approach road,25.599096,91.859289,Earth,Slide,NA
500,20250,MG/WKH/78O02/2017/3,Meghalaya,West Khasi Hills,0.5 km NW of Umjaru,NH44E,25.599575,91.1782,Soil,Slide,NA
500,20251,ME/EKJ/78O14/2015/44,Meghalaya,East Khasi Hills,NA,Umj jew- Lumpyngrope approach road,25.599762,91.860814,Debris,Slide,NA
500,20252,ME/EKJ/78O14/2015/45,Meghalaya,East Khasi Hills,NA,Umj jew- Lumpyngrope approach road,25.599815,91.860028,Debris,Slide,NA
500,20253,MG/WKH/78O02/2017/69,Meghalaya,West Khasi Hills,0.7 km NW of Umjaru,NH44E,25.599817,91.176394,Debris,Slide,NA
500,20254,MG/WGH/78K02/2020/2,Meghalaya,West Garo Hills,Singimari-Tura road subsidence,"SH-2, Meghalaya, 300 m SE of Tiksali",25.6,90.03,Debris,Slide,2019
501,20255,MG/WGH/78K06/2020/2,Meghalaya,West Garo Hills,Rongram-Jengjal road slide 2,"NH-217,Paikan-Tura Dalu Road, Near Rongram bazaar",25.6,90.29,Debris,Slide,NA
501,20256,MG/WKH/78O02/2017/70,Meghalaya,West Khasi Hills,0.6 km NNW of Umjaru,NH44E,25.600736,91.177453,Debris,Slide,NA
501,20257,MG/WKH/78O02/2017/1,Meghalaya,West Khasi Hills,Rwiang,NH44E,25.602683,91.180708,Debris,Slide,NA
501,20258,ME/EKJ/78O15/2015/142,Meghalaya,East Khasi Hills,NA,Umj jew- Lumpyngrope approach road,25.60339,91.856222,Rock,Slide,NA
501,20259,MG/WKH/78O02/2017/63,Meghalaya,West Khasi Hills,2.5 km W of Rwiang,NH44E Umshinrut road,25.606189,91.157706,Debris,Slide,NA
501,20260,ME/EKJ/78O14/2015/47,Meghalaya,East Khasi Hills,NA,Umj jew- Lumpyngrope approach road,25.606193,91.856276,Rock,Slide,NA
501,20261,MG/WKH/78O02/2017/10,Meghalaya,West Khasi Hills,0.5 km NW of Rwiang,NH44E,25.606969,91.176158,Debris,Slide,NA
501,20262,MG/WKH/78O02/2017/68,Meghalaya,West Khasi Hills,2.7 km W of Rwiang,NH44E Umshinrut road,25.607458,91.157039,Debris,Slide,NA
501,20263,MG/WKH/78O02/2017/11,Meghalaya,West Khasi Hills,0.7 km NW of Rwaing,NH44E,25.607567,91.174906,Debris,Slide,NA
501,20264,MG/WGH/78K06/2020/1,Meghalaya,West Garo Hills,Rongram-Jengjal road slide 1,"NH-217,Paikan-Tura Dalu Road",25.61,90.29,Debris,Slide,2019
501,20265,MG/WGH/78K06/2020/3,Meghalaya,West Garo Hills,Rongram-Jengjal road slide 3,"NH-217,Paikan-Tura Dalu Road",25.61,90.29,Debris,Slide,NA
501,20266,MG/WGH/78K06/2020/4,Meghalaya,West Garo Hills,Rongram-Jengjal road slide 4,"NH-217,Paikan-Tura Dalu Road",25.61,90.29,Debris,Slide,2019
501,20267,MG/WGH/78K06/2020/5,Meghalaya,West Garo Hills,Rongram-Jengjal road slide 5,"NH-217,Paikan-Tura Dalu Road",25.61,90.29,Debris,Slide,NA
501,20268,MG/WGH/78K06/2020/6,Meghalaya,West Garo Hills,Rongram-Jengjal road slide 6,"NH-217,Paikan-Tura Dalu Road",25.61,90.3,Debris,Slide,NA
501,20269,MG/WGH/78K06/2020/7,Meghalaya,West Garo Hills,Rongram-Jengjal road slide 7,"NH-217,Paikan-Tura Dalu Road",25.61,90.31,Debris,Slide,NA
501,20270,MG/WKH/78O02/2017/98,Meghalaya,West Khasi Hills,0.6 km NE of Langumshing,NH44E,25.611361,91.022019,Debris,Slide,NA
501,20271,MG/WJH/83C06/2018/7,Meghalaya,West Jaintia hills,Barato slide,2 km North of Barato,25.611931,92.452931,Debris,Slide,NA
501,20272,ME/EKJ/78O14/2015/33,Meghalaya,East Khasi Hills,NA,Old shillong -Guwahati road,25.612528,91.870861,Earth,Slide,NA
501,20273,MG/WKH/78O02/2017/71,Meghalaya,West Khasi Hills,Mawruksoin,NH44E,25.612794,91.173697,Debris,Slide,NA
501,20274,ME/EKJ/78O15/2015/78,Meghalaya,East Khasi Hills,NA,Old shillong -Guwahati road,25.613583,91.871778,Earth,Slide,NA
501,20275,ME/EKJ/78O14/2015/34,Meghalaya,East Khasi Hills,NA,Old shillong -Guwahati road,25.613917,91.868639,Earth,Slide,NA
501,20276,ME/EKJ/78O14/2015/35,Meghalaya,East Khasi Hills,NA,Old shillong -Guwahati road,25.614112,91.869632,Earth,Slide,NA
501,20277,ME/EKJ/78O14/2015/36,Meghalaya,East Khasi Hills,NA,Old shillong -Guwahati road,25.614537,91.87005,Earth,Slide,NA
501,20278,ME/EKJ/78O14/2015/38,Meghalaya,East Khasi Hills,NA,Old shillong -Guwahati road,25.614657,91.870692,Earth,Slide,NA
501,20279,ME/EKJ/78O14/2015/37,Meghalaya,East Khasi Hills,NA,Old shillong -Guwahati road,25.614664,91.870266,Earth,Slide,NA
501,20280,ME/EKJ/78O14/2015/39,Meghalaya,East Khasi Hills,NA,Old shillong -Guwahati road,25.614807,91.871158,Earth,Slide,NA
501,20281,ME/EKJ/78O14/2015/40,Meghalaya,East Khasi Hills,NA,Old shillong -Guwahati road,25.614912,91.871711,Earth,Slide,NA
501,20282,MG/WKH/78O06/2017/4,Meghalaya,South West Khasi Hills,Mawphynsiar slide,Rambrai Road,25.615092,91.309872,Debris,Slide,NA
501,20283,ME/EKJ/78O14/2015/41,Meghalaya,East Khasi Hills,NA,Old shillong -Guwahati road,25.615134,91.872232,Debris,Slide,NA
501,20284,ME/EKJ/78O14/2015/17,Meghalaya,East Khasi Hills,NA,NH-40,25.616596,91.876562,Earth,Slide,2015
501,20285,ME/EKJ/78O14/2015/42,Meghalaya,East Khasi Hills,NA,Old shillong -Guwahati road,25.617787,91.872745,Debris,Slide,NA
501,20286,MG/WKH/78O02/2017/8,Meghalaya,West Khasi Hills,1 km E of Mawruksoin,Riwang Langpih road,25.618994,91.185681,Debris,Slide,NA
501,20287,MEG/WKH/78O10/2016/28,Meghalaya,West Khasi Hills,MairangNongkhlaw R.S4,"MairangNongkhlaw road, about 0.5 km NW of Nongrmai village",25.619625,91.616567,Earth,Slide,2016
501,20288,ME/EKJ/78O14/2015/43,Meghalaya,East Khasi Hills,NA,Old shillong -Guwahati road,25.619861,91.875111,Debris,Slide,NA
501,20289,MG/WGH/78K06/2020/8,Meghalaya,West Garo Hills,NA,NA,25.62,90.33,Debris,Slide,NA
501,20290,MEG/EKH/78O14/2020-21/1,Meghalaya,East Khasi Hills,NA,NA,25.62,91.88272222,Soil,Slide,2013
501,20291,MEG/WKH/78O10/2016/27,Meghalaya,West Khasi Hills,MairangNongkhlaw R.S3,"MairangNongkhlaw road, about 1 km NW of Nongrmai village",25.620361,91.617083,Earth,Slide,2016
501,20292,MG/WKH/78O02/2017/12,Meghalaya,West Khasi Hills,1.1 km NNW of Mawruksoin,NH44E,25.624778,91.16775,Debris,Slide,NA
502,20293,MEG/EKH/78O14/2024/01,Meghalaya,East Khasi Hills,NA,NA,25.6251,91.9118,Slope cut debris (weathered quartzite),Slide,27 May 2024
502,20294,MG/WKH/78K14/2018/6,Meghalaya,West Khasi Hills,North of Ginulgithim,NA,25.625142,90.791675,Soil,Slide,2018
502,20295,MG/WKH/78O02/2017/9,Meghalaya,West Khasi Hills,1.2 km NE of Mawruksoin,Riwang Langpih road,25.625331,91.182614,Debris,Slide,2017
502,20296,MEGH/EKH/78O14/2007/D-24,Meghalaya,East Khasi Hills,Mawiong slide,NA,25.626417,91.887028,Debris,Slide,NA
502,20297,MG/WKH/78O02/2017/72,Meghalaya,West Khasi Hills,1.4 km E of Patharkhnang,NH44E,25.626767,91.165211,Debris,Slide,NA
502,20298,ME/EKJ/78O14/2015/01,Meghalaya,East Khasi Hills,NA,Lum- Diengei Rd,25.626794,91.829725,Rock,Slide,NA
502,20299,ME/EKJ/78O14/2015/48,Meghalaya,East Khasi Hills,NA,old shillong -guwahati road,25.627946,91.876487,Debris,Slide,NA
502,20300,MG/WKH/78O02/2017/97,Meghalaya,West Khasi Hills,0.7 km S of Umdein,NH44E,25.628361,91.037139,Debris,Slide,NA
502,20301,MG/WKH/78O02/2017/73,Meghalaya,West Khasi Hills,1.3 km E of Patharkhnang,NH44E,25.628758,91.164169,Debris,Slide,NA
502,20302,MG/WKH/78O02/2017/96,Meghalaya,West Khasi Hills,0.6 km S of Umdein,NH44E,25.629003,91.037664,Debris,Slide,NA
502,20303,MG/WKH/78O02/2017/28,Meghalaya,West Khasi Hills,1.3 km NE of Patharkhnang,NH44E,25.629683,91.163172,Debris,Slide,NA
502,20304,MG/WGH/78K06/2020/9,Meghalaya,West Garo Hills,Rongram-Jengjal road slide 9,"NH-217,Paikan-Tura Dalu Road",25.63,90.33,Debris,Slide,NA
502,20305,MG/WGH/78K06/2020/10,Meghalaya,West Garo Hills,Rongram-Jengjal road slide 10,"NH-217,Paikan-Tura Dalu Road",25.63,90.33,Rock,Slide,NA
502,20306,ME/EKJ/78O14/2015/49,Meghalaya,East Khasi Hills,NA,old shillong -guwahati road,25.630652,91.87886,Debris,Slide,NA
502,20307,MG/WKH/78O02/2017/27,Meghalaya,West Khasi Hills,1.5 km NE of Patharkhnang,NH44E,25.632286,91.162786,Debris,Slide,NA
502,20308,ME/EKJ/78O14/2015/19,Meghalaya,East Khasi Hills,NA,NH-40,25.633896,91.891833,Debris,Slide,2015
502,20309,MG/EGH/78K14/2018/5,Meghalaya,East Garo hills,East of Achengbok,NULL,25.635556,90.807778,Soil,Slide,NA
502,20310,MG/WKH/78O02/2017/26,Meghalaya,West Khasi Hills,3 km SE of Seinduli,NH44E,25.636747,91.162711,Rock,Slide,2017
502,20311,ME/EKJ/78O14/2015/03,Meghalaya,East Khasi Hills,NA,Lum- Diengei Rd,25.636913,91.843235,Debris,Slide,NA
502,20312,ME/EKJ/78O14/2015/02,Meghalaya,East Khasi Hills,NA,Lum- Diengei Rd,25.637026,91.844464,Debris,Slide,2015
502,20313,ME/EKJ/78O14/2015/29,Meghalaya,East Khasi Hills,NA,Mawatawar- Bhoilymbong Rd,25.637189,91.93345,Debris,Slide,NA
502,20314,ME/EKJ/78O14/2015/04,Meghalaya,East Khasi Hills,NA,Lum- Diengei Rd,25.637274,91.844234,Debris,Slide,NA
502,20315,ME/EKJ/78O14/2015/31,Meghalaya,East Khasi Hills,NA,Mawatawar- Bhoilymbong Rd,25.637365,91.932235,Debris,Slide,NA
