source_page,sl_no,slide_no,state,district,slide_name,nh_sh_location,latitude,longitude,material_involved,movement_type,history,elevation,slope,aspect,plan_curvature,profile_curvature,twi,spi
484,19622,MEG/WJH/83C4/2016/56,Meghalaya,East Jaintia Hills,1.23 km NW of Rathacherra,NH44,25.044136,92.430244,Rock,Slide,2016,261.00,40.03,261.14,0.009649,-0.005501,4.2003,47.0615
484,19623,MEG/WJH/83C4/2016/61,Meghalaya,East Jaintia Hills,0.42km E of Danaubluh,NH44,25.044417,92.423908,Debris,Slide,2016,231.00,30.24,279.18,0.019285,-0.003792,4.5654,32.6680
484,19624,MEG/WJH/83C4/2016/59,Meghalaya,East Jaintia Hills,1.38 km NW of Rathacherra,NH44,25.044442,92.427761,Debris,Slide,2016,236.00,15.17,177.17,-0.000753,-0.001697,6.4295,45.5810
484,19625,MEG/WJH/83C4/2016/63,Meghalaya,East Jaintia Hills,0.41 km NE of Danaubluh,Nh44,25.044733,92.423675,Rock,Slide,2015,207.00,36.97,286.21,-0.001928,0.003921,5.0030,84.3555
484,19626,MEG/WJH/83C4/2016/57,Meghalaya,East Jaintia Hills,1.29 km NW of Rathacherra,NH44,25.044778,92.430333,Debris,Slide,2015,266.00,44.90,266.98,0.007701,-0.011530,4.0295,55.8277
484,19627,MEG/WJH/83C4/2016/58,Meghalaya,East Jaintia Hills,1.33 km NW of Rathacherra,NH44,25.044833,92.429333,Debris,Slide,2015,248.00,29.58,164.03,-0.005759,-0.003266,4.9976,47.7061
484,19628,MEG/WJH/83C4/2016/80,Meghalaya,East Jaintia Hills,Danauubluh 1,NH44,25.044947,92.420261,Debris,Slide,NA,181.00,24.27,98.25,-0.024042,-0.003572,6.6142,151.5677
484,19629,MEG/WJH/83C4/2016/82,Meghalaya,East Jaintia Hills,0.24 km NE of Danaubluh,NH44,25.045111,92.4215,Debris,Slide,2016,176.00,33.42,201.41,-0.002417,-0.000897,5.8277,147.9173
484,19630,MEG/WJH/83C4/2016/81,Meghalaya,East Jaintia Hills,0.21 km NE of Danaubluh,NH44,25.045386,92.420764,Debris,Slide,2016,181.00,31.89,191.16,-0.012301,-0.005256,6.6405,296.3118
484,19631,MEG/WJH/83C4/2016/69,Meghalaya,East Jaintia Hills,Donaskul,NH44,25.045389,92.410444,Debris,Slide,2014,87.00,28.57,210.54,-0.002672,-0.003575,5.3270,61.0092
484,19632,MEG/WJH/83C4/2016/84,Meghalaya,East Jaintia Hills,0.18 km NW of Donaskul,NH44,25.046181,92.408878,Debris,Slide,2016,82.00,22.46,208.35,0.001708,-0.011003,5.3146,34.7443
484,19633,MEG/WJH/83C4/2016/88,Meghalaya,East Jaintia Hills,Wakho,NH44,25.047194,92.404806,Debris,Slide,2016,84.00,11.90,216.35,0.022221,0.005072,4.8896,5.9053
484,19634,MEG/WJH/83C4/2016/85,Meghalaya,East Jaintia Hills,0.26 km NW of Donaskul,NH44,25.047444,92.409156,Debris,Slide,NA,67.00,31.75,357.93,-0.014408,-0.014148,4.9111,52.0131
484,19635,MEG/WJH/83C4/2016/87,Meghalaya,East Jaintia Hills,0.11 km NE of Wakho,┬á,25.047556,92.405806,Debris,Slide,2015,71.00,25.18,56.62,0.010856,0.001642,4.0872,13.1730
484,19636,MEG/WJH/83C4/2016/86,Meghalaya,East Jaintia Hills,0.08 km N of Wakho,NH44,25.047906,92.404822,Debris,Slide,NA,86.00,10.05,53.64,-0.014422,0.010084,5.0626,4.9668
484,19637,MEG/WJH/83C4/2016/89,Meghalaya,East Jaintia Hills,1.81 km SE of Umkiang,NH44,25.049744,92.400678,Debris,Slide,2016,75.00,10.65,213.06,0.021494,0.001559,5.6965,10.5396
484,19638,MEG/WJH/83C4/2016/90,Meghalaya,East Jaintia Hills,2.10 km SE of Umkiang,NH44,25.052236,92.399047,Debris,Slide,2016,68.00,11.08,172.14,0.006983,-0.003269,5.6561,10.9741
484,19639,MEG/WJH/83C4/2016/91,Meghalaya,East Jaintia Hills,Umkiang,NH44,25.056022,92.394119,Debris,Slide,2016,82.00,8.81,200.20,-0.005630,-0.002626,6.5828,17.3749
484,19640,MEG/WJH/83C4/2016/92,Meghalaya,East Jaintia Hills,Umkiang 1,NH44,25.062025,92.386975,Debris,Slide,2013,44.00,14.03,350.75,0.027523,0.000495,4.7195,6.9981
484,19641,MEG/WJH/83C4/2016/93,Meghalaya,East Jaintia Hills,Umkiang 2,NH44,25.068158,92.380058,Debris,Slide,2016,68.00,16.36,41.97,0.008130,0.006610,4.5580,8.2239
484,19642,MEG/WJH/83C4/2016/96,Meghalaya,East Jaintia Hills,0.59 km NE of Kuliang,NH44,25.073,92.368778,Debris,Slide,2015,115.00,17.59,237.62,0.004447,-0.000117,4.4811,8.8805
484,19643,MEG/WJH/83C4/2016/94,Meghalaya,East Jaintia Hills,0.93 km E of Kuliang,NH44,25.073217,92.372161,Debris,Slide,2014,85.00,21.23,171.41,0.006517,-0.001679,4.9714,21.7561
484,19644,MEG/WJH/83C4/2016/95,Meghalaya,East Jaintia Hills,0.80 km NE of Kuliang,NH44,25.073731,92.370786,Rock,Slide,2015,103.00,29.45,133.99,0.004869,0.001552,5.8502,110.6804
484,19645,MEG/WJH/83C4/2016/71,Meghalaya,East Jaintia Hills,0.86 km NE of Kuliang,NH44,25.074439,92.371186,Rock,Slide,NA,112.00,32.18,101.86,-0.010405,-0.007562,4.8942,52.8791
485,19646,MEG/WJH/83C4/2016/70,Meghalaya,East Jaintia Hills,0.85 km NE of Kuliang,NH44,25.075167,92.370953,Debris,Slide,2014,159.00,36.28,101.76,0.014345,0.009742,3.6418,20.5564
485,19647,MEG/WJH/83C4/2016/97,Meghalaya,East Jaintia Hills,Kuliang,NH44,25.075567,92.363317,Debris,Slide,2014,168.00,28.12,147.12,-0.007848,-0.002617,4.6524,29.9301
485,19648,MEG/WJH/83C4/2016/98,Meghalaya,East Jaintia Hills,0.69 km N of Kuliang,NH44,25.079,92.361667,Rock,Slide,2015,186.00,31.83,268.13,0.007083,0.006125,4.9079,52.1527
485,19649,MEG/WJH/83C4/2016/102,Meghalaya,East Jaintia Hills,0.79 km W of Kuliang,NH44,25.079028,92.359111,Rock,Slide,2014,250.00,41.63,115.31,0.029545,0.019641,3.4504,24.8899
485,19650,MEG/WJH/83C4/2016/101,Meghalaya,East Jaintia Hills,0.8 km Wof Kuliang,NH44,25.079722,92.359361,Debris,Slide,2013,243.00,54.68,116.91,0.003054,0.000310,3.6810,79.0580
485,19651,MEG/WJH/83C4/2016/100,Meghalaya,East Jaintia Hills,1 km NNW of Kuliang,NH44,25.081381,92.359972,Debris,Slide,2014,216.00,23.75,83.67,-0.005171,-0.004571,5.7627,61.6255
485,19652,MEG/WJH/83C4/2016/72,Meghalaya,East Jaintia Hills,1.16 km NNE of Kuliang,NH44,25.083061,92.360322,Debris,Slide,2015,240.00,27.84,116.36,-0.004742,0.008061,4.6642,29.5756
485,19653,MEG/WJH/83C4/2016/99,Meghalaya,East Jaintia Hills,1.18 km NNW of Kuliang,NH44,25.083361,92.361083,Debris,Slide,2016,212.00,11.53,193.92,-0.122061,-0.009962,10.7358,1914.6023
485,19654,MEG/WJH/83C4/2016/114,Meghalaya,East Jaintia Hills,4.76 km SSW of Sonapyrdi,Approach road Sonapur to Chapalong (right bank of Lubha river),25.084611,92.335667,Rock,Slide,2016,147.00,28.63,158.91,-0.010897,-0.000598,6.8822,290.4739
485,19655,MEGH/JH/83C08/2007/D-16,Meghalaya,Jaintia Hills,Near Sonapur slide,Roads (NH - 44),25.08586,92.35869,Rock,Slide,27August 2007,355.00,14.69,238.37,-0.023621,-0.008064,5.7700,22.0205
485,19656,MEG/WJH/83C4/2016/103,Meghalaya,East Jaintia Hills,0.67 km SE of Sonapur mandir,NH44,25.087917,92.357906,Rock,Slide,2014,231.00,29.19,314.01,0.017270,-0.003263,3.9148,15.6420
485,19657,MEG/WJH/83C4/2016/65,Meghalaya,East Jaintia Hills,0.37 km NE of Sonapur mandir,NH44,25.091361,92.356889,Rock,Slide,2016,204.00,40.20,168.73,0.011266,0.001600,4.1939,47.3264
485,19658,MEG/EJH/83CO8/2018/01,Meghalaya,East Jaintia Hills,Sonapur 4km mile stone,NH-6,25.09178,92.35469,Rock,Slide,07 May 2018,159.00,30.17,223.10,-0.001792,0.002469,5.4842,81.4021
485,19659,MEG/WJH/83C4/2016/64,Meghalaya,East Jaintia Hills,0.59 km NE of Sonapur,NH44,25.092083,92.35925,Rock,Composite,2016,211.00,21.06,189.34,0.010224,0.000759,5.6729,43.1362
485,19660,MEG/WJH/83C4/2016/66,Meghalaya,East Jaintia Hills,Sonapur mandir 1,NH44,25.092178,92.353564,Rock cum Debris,Slide,2014,140.00,29.33,260.06,0.036121,0.004939,3.9087,15.7363
485,19661,MEG/WJH/83C4/2016/67,Meghalaya,East Jaintia Hills,Sonapur mandir 2,NH44,25.092981,92.353708,Debris,Slide,2015,124.00,44.74,286.35,0.008405,-0.001193,4.0347,55.4942
485,19662,MEG/WJH/83C4/2016/113,Meghalaya,East Jaintia Hills,3.23 km SSW of Sonapyrdi,Approach road Sonapur to Chapalong (right bank of Lubha river),25.093078,92.348025,Rock,Slide,2016,165.00,34.85,146.11,0.004577,-0.002086,5.3036,97.5084
485,19663,MEG/WJH/83C4/2016/112,Meghalaya,East Jaintia Hills,2.91 km SSW of Sonapyrdi,Approach road Sonapur to Chapalong (right bank of Lubha river),25.095131,92.350111,Rock,Slide,2014,168.00,38.18,92.36,0.005374,0.000599,4.6714,66.0559
485,19664,MEG/WJH/83C4/2016/111,Meghalaya,East Jaintia Hills,2.47 km SSW of Sonapyrdi,Approach road Sonapur to Chapalong (right bank of Lubha river),25.096592,92.351017,Debris,Slide,2016,146.00,33.82,92.07,0.027157,0.009267,3.7328,18.7623
485,19665,MEG/WJH/83C4/2016/104,Meghalaya,East Jaintia Hills,0.70 km NNW of Sonapur mandir,NH44,25.097997,92.355972,Debris,Slide,2015,115.00,35.56,321.82,0.018436,0.002833,3.6680,20.0179
485,19666,MEG/WJH/83C4/2016/140,Meghalaya,East Jaintia Hills,Sonapur Landslide,NH44,25.104417,92.365028,Rock,Slide,1989,339.00,29.47,281.56,-0.001743,0.002182,6.6112,237.3107
485,19667,MEG/WJH/83C4/2016/110,Meghalaya,East Jaintia Hills,2.01 km SW of Sonapyrdi,Approach road Sonapur to Chapalong (right bank of Lubha river),25.111331,92.351128,Debris,Slide,NA,260.00,44.02,63.68,-0.016203,-0.002033,6.0745,405.8343
485,19668,MEG/WJH/83C4/2016/109,Meghalaya,East Jaintia Hills,2.09 km SW of Sonapyrdi,Approach road Sonapur to Chapalong (right bank of Lubha river),25.112806,92.350194,Debris,Slide,2016,249.00,41.25,122.32,-0.007037,-0.009314,5.9483,294.6588
485,19669,MG/EJH/2018/83CO8/01,Meghalaya,East Jaintia Hills,Sonapur 4km mile stone,NH6,25.112861,92.877556,Rock,Slide,NA,230.00,21.08,12.71,0.014469,0.001314,4.9788,21.5815
485,19670,ML/EJH/83C08/2014/02,Meghalaya,East Jaintia Hills,Sonapyrdi,NH 44,25.11303,92.37394,Debris,Slide,NA,52.00,15.77,141.93,0.000178,-0.001182,6.6761,63.2545
485,19671,MEG/WJH/83C4/2016/108,Meghalaya,East Jaintia Hills,2.06 km SW of Sonapyrdi,Approach road Sonapur to Chapalong (right bank of Lubha river),25.113475,92.350506,Debris,Slide,2013,258.00,38.19,76.02,0.011396,-0.009468,4.2652,44.0540
485,19672,MEG/WJH/83C4/2016/105,Meghalaya,East Jaintia Hills,Sonapyrdi,NH44,25.113586,92.370594,Debris,Slide,2014,98.00,23.98,142.25,-0.000278,0.003013,5.2409,37.3622
485,19673,MEG/WJH/83C4/2016/106,Meghalaya,East Jaintia Hills,1.25 km SW of Sonapyrdi,Approach road Sonapur to Chapalong (right bank of Lubha river),25.114997,92.358378,Debris,Slide,2014,104.00,18.05,89.29,-0.019230,-0.005488,7.2864,155.1369
485,19674,MEG/WJH/83C4/2016/107,Meghalaya,East Jaintia Hills,1.47 km W of Sonapyrdi,Approach road Sonapur to Chapalong (right bank of Lubha river),25.117453,92.35705,Debris,Slide,2015,171.00,27.58,109.91,-0.000920,-0.006612,4.6748,29.2480
485,19675,MEGH/JH/83C08/2007/D-23,Meghalaya,Jaintia Hills,Sonapur slide,NH-44,25.12186,92.388583,NA,Flow,31 July 2007,113.00,34.28,324.34,-0.007502,-0.002425,4.4085,38.1667
485,19676,MEG/WJH/83C4/2016/137,Meghalaya,East Jaintia Hills,4.50km SE of Lympyngngad,┬á,25.122381,92.243069,Debris,Slide,2016,137.00,30.08,339.24,-0.004946,0.000881,4.5712,32.4379
485,19677,MEG/WJH/83C4/2016/115,Meghalaya,East Jaintia Hills,2.31 km NE of Sonapyrdi,NH44,25.126972,92.388083,Debris,Slide,2016,108.00,29.97,141.73,0.010297,-0.001073,4.5757,32.2899
485,19678,MEG/WJH/83C4/2016/116,Meghalaya,East Jaintia Hills,2.48 km NE of Sonapyrdi,NH44,25.129169,92.388306,Rock,Slide,2016,152.00,44.29,59.90,0.031044,0.008136,4.0501,54.6132
485,19679,MEG/WJH/83C4/2016/136,Meghalaya,East Jaintia Hills,2.23 km SE of Lympyngngad,┬á,25.133289,92.225272,Debris,Slide,2015,138.00,33.88,229.89,0.006426,-0.000542,4.8290,56.3857
485,19680,MEG/WJH/83C4/2016/135,Meghalaya,East Jaintia Hills,2.12 km SE of Lympyngngad,NA,25.133911,92.222392,Debris,Slide,2015,170.00,25.19,207.72,0.027440,0.005564,4.0863,13.1673
486,19681,MEGH/JH/83C08/2007/D-22,Meghalaya,Jaintia Hills,Tongseng slide,NH - 44,25.134194,92.383528,Rock cum Debris,Slide,31 July 2007,168.00,17.86,23.69,-0.009509,-0.001163,6.5438,72.1708
486,19682,MEG/WJH/83C4/2016/141,Meghalaya,East Jaintia Hills,Tongseng,NH44,25.134293,92.38155,Debris,Slide,2010,244.00,33.32,35.74,0.003914,-0.002514,4.8501,55.2112
486,19683,MEG/WJH/83C4/2016/68,Meghalaya,East Jaintia Hills,0.96 km NNE of Tongseng,NH44,25.134972,92.380278,Rock,Slide,2014,219.00,37.29,31.85,0.009356,-0.000669,3.6045,21.3166
486,19684,MEG/WJH/83C4/2016/134,Meghalaya,East Jaintia Hills,1.92 km SE of Lympyngngad,NA,25.136047,92.222064,Debris,Slide,2016,156.00,30.62,285.04,-0.018287,0.002446,6.1591,165.6779
486,19685,MEG/WJH/83C4/2016/44,Meghalaya,West Jaintia Hills,0.50 km S of Hawai Bhoi,Muktapur ΓÇôSankhat┬á road,25.143375,92.141861,Debris,Slide,2010,40.00,29.41,351.80,0.007850,0.000298,5.0039,47.3304
486,19686,MEG/WJH/83C4/2016/133,Meghalaya,East Jaintia Hills,0.97 km SE of Lympyngngad,NA,25.143969,92.217497,Debris,Slide,2016,110.00,30.06,333.41,-0.000394,0.000446,6.0762,145.7738
486,19687,MEG/WJH/83C4/2016/117,Meghalaya,East Jaintia Hills,0.53 km N of Tongseng,NH44,25.14775,92.375528,Debris,Slide,2016,264.00,16.62,153.34,-0.010666,0.004954,4.5407,8.3567
486,19688,MEG/WJH/83C4/2016/36,Meghalaya,West Jaintia Hills,2.71 km SW of Lympyngad,Muktapur ΓÇô Lympyngad road,25.147942,92.181586,Debris,Slide,2016,162.00,22.21,45.32,0.002373,-0.000586,5.8373,57.1308
486,19689,MEG/WJH/83C4/2016/34,Meghalaya,West Jaintia Hills,3.05 km SW of Lympyngad,Muktapur ΓÇô Lympyngad road,25.148019,92.178114,Debris,Slide,2016,176.00,31.26,7.18,0.000617,0.000419,5.2173,67.9719
486,19690,MEG/WJH/83C4/2016/35,Meghalaya,West Jaintia Hills,2.80 km SW of Lympyngad,Muktapur ΓÇô Lympyngad road,25.148083,92.180639,Debris,Slide,2016,163.00,28.81,331.90,0.003731,-0.001619,4.6230,30.7850
486,19691,MEG/WJH/83C4/2016/33,Meghalaya,West Jaintia Hills,3.15 km E of Lympyngad,Muktapur ΓÇô Lympyngad road,25.148158,92.177172,Debris,Slide,2016,177.00,36.26,9.46,-0.006364,-0.003518,5.7212,164.2671
486,19692,MEG/WJH/83C4/2016/32,Meghalaya,West Jaintia Hills,3.25 km SW of Lympyngad,Muktapur ΓÇô Lympyngad road,25.148303,92.176236,Debris,Slide,2016,176.00,29.29,13.35,0.010506,-0.003145,5.5196,78.4983
486,19693,MEG/WJH/83C4/2016/31,Meghalaya,West Jaintia Hills,3.36 km SW of Lympyngad,Muktapur ΓÇô Lympyngad road,25.148747,92.175119,Debris,Slide,2016,151.00,23.41,348.70,-0.012761,-0.005335,6.1151,84.8113
486,19694,MEG/WJH/83C4/2016/118,Meghalaya,East Jaintia Hills,1.09 km NNW of Tongseng,NH44,25.149603,92.367964,Debris,Slide,NA,300.00,23.93,16.97,-0.015325,-0.001900,5.7538,62.1074
486,19695,MEG/WJH/83C4/2016/132,Meghalaya,East Jaintia Hills,0.54 km NE of Lympyngngad,NA,25.14965,92.214519,Debris,Slide,2016,65.00,33.35,302.72,-0.008055,-0.003005,5.6961,128.9589
486,19696,MEG/WJH/83C4/2016/131,Meghalaya,West Jaintia Hills,0.47 km NE of Lympyngngad,NA,25.150286,92.213508,Debris,Slide,2016,55.00,15.25,186.58,0.033799,0.004444,4.6315,7.6313
486,19697,MEG/WJH/83C4/2016/37,Meghalaya,West Jaintia Hills,1.75 km NW of Lympyngad,Muktapur ΓÇô Lympyngad road,25.151189,92.191308,Debris,Slide,NA,171.00,33.34,338.08,-0.020174,-0.002411,5.3599,92.0840
486,19698,MEG/WJH/83C4/2016/38,Meghalaya,West Jaintia Hills,1.37 km NW of Lympyngad,Muktapur ΓÇô Lympyngad road,25.152367,92.195708,Debris,Slide,2016,146.00,12.57,202.37,0.004671,-0.000210,6.4421,31.2008
486,19699,MEG/WJH/83C4/2016/39,Meghalaya,West Jaintia Hills,0.58km NNW of Lympyngad,Muktapur ΓÇô Lympyngad road,25.153272,92.206058,Debris,Slide,2016,79.00,27.22,63.39,-0.016221,-0.004913,6.6355,201.6000
486,19700,MEG/WJH/83C4/2016/41,Meghalaya,West Jaintia Hills,Hawali Tilla,Muktapur ΓÇôSankhat road,25.156419,92.141353,Debris,Slide,2016,37.00,17.88,15.25,0.018845,0.007473,4.4631,9.0300
486,19701,MEG/WJH/83C4/2016/42,Meghalaya,West Jaintia Hills,0.60 km NW of Lympyngad,Muktapur ΓÇô Lympyngad┬á road,25.156542,92.198469,Debris,Slide,2016,68.00,17.86,23.70,0.008780,-0.000039,4.4642,9.0200
486,19702,MEG/WJH/83C4/2016/43,Meghalaya,West Jaintia Hills,1.40 km NW of Lympyngad,Muktapur ΓÇô Lympyngad┬á road,25.156889,92.198194,Debris,Slide,NA,63.00,12.39,20.22,0.010517,0.000441,4.8473,6.1492
486,19703,MEG/WJH/83C4/2016/130,Meghalaya,East Jaintia Hills,2.27 km SW of Borghat,NA,25.157592,92.239928,Debris,Slide,2016,95.00,14.61,65.25,-0.005042,-0.003227,6.7558,58.3631
486,19704,MG/EKH/78O12/2017/72,Meghalaya,East Khasi Hills,NA,<Null>,25.158643,91.525222,Rock,Slide,NA,60.00,19.62,340.23,-0.013098,-0.001920,5.0563,19.9577
486,19705,MEG/WJH/83C4/2016/40,Meghalaya,West Jaintia Hills,Kharkhana┬á,Muktapur ΓÇô Lympyngad road,25.159367,92.202078,Debris,Slide,2016,102.00,28.73,159.49,0.025331,0.002377,3.9330,15.3413
486,19706,MG/EKH/78O12/2017/63,Meghalaya,East Khasi Hills,NA,<Null>,25.159469,91.528337,Rock,Slide,NA,44.00,13.82,314.94,0.000955,0.000742,6.1202,27.5491
486,19707,MG/EKH/78O12/2017/76,Meghalaya,East Khasi Hills,NA,<Null>,25.160222,91.527843,Rock,Slide,NA,27.00,5.60,253.21,-0.026637,-0.002006,6.7535,8.2256
486,19708,MG/EKH/78O08/2017/4,Meghalaya,East Khasi Hills,NA,<Null>,25.160398,91.489558,Rock,Slide,NA,34.00,4.52,127.80,0.028622,0.002358,5.8684,2.2149
486,19709,MEG/EJH/83C08/2022/01,Meghalaya,East Jaintia Hills,NA,NA,25.16400556,92.38702778,Debris,Slide,2022,393.00,25.94,153.85,-0.001932,-0.007258,6.2497,122.5119
486,19710,MEG/WJH/83C4/2016/119,Meghalaya,East Jaintia Hills,Brishyrnot Slide,Approach to Brishyrnot,25.164133,92.417747,Debris,Slide,2016,348.00,13.10,166.68,0.000080,0.004815,4.7900,6.5108
486,19711,MEG/WJH/83C4/2016/120,Meghalaya,East Jaintia Hills,1.09 km SE of Narphu,NH44,25.165028,92.388056,Rock,Slide,2016,420.00,37.71,138.38,-0.000552,-0.000421,4.6875,64.9264
486,19712,MEG/WJH/83C4/2016/121,Meghalaya,East Jaintia Hills,0.63 km SE of Narphu,NH44,25.165222,92.388389,Debris,Slide,2016,423.00,36.31,143.44,-0.006368,-0.002534,4.7385,61.6936
486,19713,MG/EKH/78O12/2017/77,Meghalaya,East Khasi Hills,NA,Along Mawlong Shella road,25.169159,91.690014,Rock,Slide,NA,29.00,17.43,311.05,-0.022731,-0.002980,5.1835,17.5705
486,19714,MG/EKH/78O12/2017/34,Meghalaya,East Khasi Hills,NA,Along ShelalSohra road,25.180032,91.65815,Rock,Slide,NA,123.00,16.54,14.82,0.025482,0.007456,4.5460,8.3080
486,19715,MG/EKH/78O12/2017/42,Meghalaya,East Khasi Hills,NA,Along Hat MawdonShella bypass road,25.180536,91.576839,Rock,Slide,NA,157.00,14.81,265.61,-0.006226,0.005367,5.3554,14.7933
486,19716,MG/EKH/78O12/2017/28,Meghalaya,East Khasi Hills,NA,Along LawbahHat Mawdon,25.18092,91.570335,Rock,Slide,NA,49.00,12.56,3.45,0.006401,0.012505,4.8334,6.2330
486,19717,MG/EKH/78O12/2017/12,Meghalaya,East Khasi Hills,NA,Along LawbahHat Mawdon,25.181759,91.573658,Rock,Slide,NA,76.00,23.92,221.65,-0.018226,-0.005268,5.7538,62.0694
487,19718,MG/EKH/78O12/2017/33,Meghalaya,East Khasi Hills,Shella slide,250 m N of Shella village(Along shella river),25.181969,91.637545,Debris,Slide,2017,50.00,18.05,311.09,0.018518,0.005693,4.4525,9.1220
487,19719,MG/EKH/78O12/2017/23,Meghalaya,East Khasi Hills,NA,Along Hat MawdonShella bypass road,25.182254,91.618979,Rock,Slide,NA,95.00,29.26,47.86,-0.001539,0.001654,4.6041,31.3569
487,19720,MEG/WJH/83C4/2016/26,Meghalaya,East Khasi Hills,0.5 km NE of Dawki,Dawki┬á Muktapur road (Near petrol pump),25.184381,92.029531,Debris,Slide,2005,41.00,14.78,234.38,0.009275,-0.002421,5.7629,22.1425
487,19721,MG/EKH/78O08/2017/6,Meghalaya,East Khasi Hills,NA,1.5 Km SE of Balat Sonatola road,25.18676,91.396515,Debris,Slide,NA,104.00,14.46,41.18,0.018479,-0.001057,5.3803,14.4281
487,19722,MG/EKH/78O16/2017/12,Meghalaya,East Khasi Hills,NA,along sohrashella bypass from Sohbar village,25.188327,91.761486,Rock,Slide,NA,144.00,20.87,118.50,0.024195,0.004034,4.2959,10.6677
487,19723,MEG/WJH/83C4/2016/25,Meghalaya,West Jaintia Hills,4.5 km NE of Dawki,Dawki Muktapur road,25.188444,92.074139,Debris,Slide,NA,78.00,23.40,154.96,0.004333,0.000525,4.1691,12.1100
487,19724,MEG/WJH/83C4/2016/30,Meghalaya,West Jaintia Hills,5.5 km NE of┬á Dawki┬á,Dawki Muktapur road,25.189106,92.079564,Debris,Slide,2010,109.00,43.10,329.28,0.005088,0.002895,4.0911,52.3669
487,19725,MG/EKH/78O08/2017/1,Meghalaya,East Khasi Hills,NA,NA,25.18955,91.453997,Rock,Slide,NA,187.00,30.69,350.91,-0.016591,-0.004225,5.4625,83.0507
487,19726,MEG/WJH/83C4/2016/24,Meghalaya,East Khasi Hills,2 km W of Dawki,NH40,25.191111,92.003389,Debris,Slide,2016,176.00,10.95,153.97,0.009139,-0.002444,4.9743,5.4127
487,19727,MG/SWK/78O04/2017/7,Meghalaya,South West Khasi Hills,NA,SH4,25.191366,91.040468,Rock,Slide,NA,38.00,23.23,244.92,-0.003553,-0.004405,6.3748,108.0652
487,19728,MEG/WJH/83C4/2016/28,Meghalaya,West Jaintia Hills,Amlari,Amlari Syndai road,25.191611,92.155361,Debris,Slide,2016,538.00,12.94,194.64,0.004872,0.001328,4.8021,6.4298
487,19729,MEG/WJH/83C4/2016/122,Meghalaya,East Jaintia Hills,1.5 km W of Narphu,NH44,25.192422,92.37705,Debris,Slide,2016,653.00,23.26,145.86,0.000304,0.001700,6.2554,96.2128
487,19730,MG/EKH/78O12/2017/53,Meghalaya,East Khasi Hills,NA,Along LawbahHat Mawdon,25.196781,91.574727,Rock,Slide,NA,249.00,16.05,318.12,-0.007477,-0.001803,5.2703,16.1030
487,19731,MEG/WJH/83C4/2016/17,Meghalaya,West Jaintia Hills,1.7 km S of Satpator,Laremshiap road,25.197283,92.1991,Debris,Slide,2016,611.00,17.56,278.82,-0.015946,0.002055,6.0915,44.2732
487,19732,MEG/WJH/83C4/2016/18,Meghalaya,West Jaintia Hills,0.5 km SW of Power station,Myntdu Leshka power station road,25.197283,92.2225,Debris,Slide,2016,569.00,9.12,151.77,0.002694,0.001374,6.2591,13.4790
487,19733,MG/SWK/78O04/2017/4,Meghalaya,South West Khasi Hills,NA,SH4,25.197881,91.139559,Rock,Slide,NA,86.00,28.63,113.57,-0.000719,0.000972,5.0354,45.8229
487,19734,MG/EKH/78O16/2017/9,Meghalaya,East Khasi Hills,NA,Along the NongshkenLakading road,25.199311,91.858857,Debris,Slide,NA,559.00,15.25,186.59,-0.012207,-0.004941,5.3242,15.2566
487,19735,MEG/WJH/83C4/2016/16,Meghalaya,West Jaintia Hills,1.15 km S of Satpator,Laremshiap road,25.200333,92.200472,Debris,Slide,2016,629.00,21.81,263.62,-0.003649,0.001539,5.3461,33.5831
487,19736,MG/EKH/78O12/2017/80,Meghalaya,East Khasi Hills,NA,Nag Nag village,25.200934,91.63449,Debris,Slide,NA,200.00,22.06,238.09,-0.021019,-0.003114,7.9723,476.2397
487,19737,MEGH/WKH/78O04/2008/D-26,Meghalaya,West Khasi Hills,Rajai slide,NA,25.201,91.234,Debris,Fall,12 August 2008,18.00,1.73,143.62,0.003054,-0.000323,6.8338,0.8429
487,19738,MG/EKH/78O12/2017/8,Meghalaya,East Khasi Hills,NA,Approach road to Mustoh,25.20111,91.640451,Rock,Slide,NA,412.00,32.03,210.00,0.006199,0.003300,4.4938,35.0005
487,19739,MEGH/WKH/78O04/2008/D-27,Meghalaya,West Khasi Hills,Shipur slide,NA,25.20283,91.20908,Debris,Fall,10 August 2008,50.00,12.00,288.87,-0.000019,-0.004779,5.9790,17.8336
487,19740,MEG/WJH/83C4/2016/15,Meghalaya,West Jaintia Hills,1.5 km S of Satpator,Laremshiap road,25.202886,92.201147,Debris,Slide,2016,646.00,12.45,291.47,0.004171,0.005848,5.5349,12.3579
487,19741,MG/EKH/78O12/2017/4,Meghalaya,East Khasi Hills,NA,along sohrashella bypass from Sohbar village,25.204882,91.742535,Debris,Slide,NA,542.00,37.75,145.57,0.006421,-0.001195,4.2803,43.3306
487,19742,MG/EKH/78O12/2017/39,Meghalaya,East Khasi Hills,NA,Along LawbahHat Mawdon,25.205078,91.57517,Debris,Slide,NA,301.00,15.79,113.60,-0.000724,-0.000956,5.2877,15.8229
487,19743,MG/EKH/78O16/2017/6,Meghalaya,East Khasi Hills,NA,Along sohrashella bypass from Sohbar village,25.205307,91.755686,Debris,Slide,NA,439.00,33.18,219.96,0.007920,0.006634,5.7021,128.0715
