record_type,record_id,latitude,longitude,spatial_block_id,spatial_block_name,sample_ratio_tier,min_dist_to_landslide_m,nearest_positive_sl_no,colocation_duplicate_flag
PSEUDO_ABSENCE,NEG_2403,25.837241,91.834061,4,Ri-Bhoi Block,1:3,5018.02,20426,NO
PSEUDO_ABSENCE,NEG_2404,25.272750,91.593663,2,West Khasi Block,1:3,882.31,19866,NO
PSEUDO_ABSENCE,NEG_2405,25.636345,91.277012,2,West Khasi Block,1:3,4054.42,20282,NO
PSEUDO_ABSENCE,NEG_2406,25.613977,91.299961,2,West Khasi Block,1:3,1001.45,20282,NO
PSEUDO_ABSENCE,NEG_2407,25.630693,91.982293,3,East Khasi Block,1:3,4262.22,20361,NO
PSEUDO_ABSENCE,NEG_2408,25.138398,92.086359,5,Jaintia Hills Block,1:3,5614.23,19685,NO
PSEUDO_ABSENCE,NEG_2409,25.166757,90.003215,1,Garo Hills Block,1:3,23406.80,19854,NO
PSEUDO_ABSENCE,NEG_2410,26.074166,92.718825,4,Ri-Bhoi Block,1:3,16455.85,20534,NO
PSEUDO_ABSENCE,NEG_2411,25.085271,91.151923,2,West Khasi Block,1:3,12583.36,19733,NO
PSEUDO_ABSENCE,NEG_2412,25.221145,91.280302,2,West Khasi Block,1:3,5168.73,19737,NO
PSEUDO_ABSENCE,NEG_2413,25.916591,92.699366,4,Ri-Bhoi Block,1:3,19059.37,20534,NO
PSEUDO_ABSENCE,NEG_2414,25.704993,90.879412,1,Garo Hills Block,1:3,5842.08,20403,NO
PSEUDO_ABSENCE,NEG_2415,25.671592,90.751604,1,Garo Hills Block,1:3,6543.00,20294,NO
PSEUDO_ABSENCE,NEG_2416,26.002610,92.454721,4,Ri-Bhoi Block,1:3,22319.01,20481,NO
PSEUDO_ABSENCE,NEG_2417,25.336861,89.901925,1,Garo Hills Block,1:3,16677.84,20578,NO
PSEUDO_ABSENCE,NEG_2418,25.901087,91.173669,4,Ri-Bhoi Block,1:3,5692.46,20425,NO
PSEUDO_ABSENCE,NEG_2419,25.371144,91.236887,2,West Khasi Block,1:3,1706.71,19974,NO
PSEUDO_ABSENCE,NEG_2420,25.904237,90.180073,1,Garo Hills Block,1:3,26045.97,20364,NO
PSEUDO_ABSENCE,NEG_2421,25.946268,92.537402,4,Ri-Bhoi Block,1:3,32252.33,20481,NO
PSEUDO_ABSENCE,NEG_2422,26.042445,91.012338,4,Ri-Bhoi Block,1:3,23921.12,20423,NO
PSEUDO_ABSENCE,NEG_2423,25.254512,90.939604,1,Garo Hills Block,1:3,6985.12,19911,NO
PSEUDO_ABSENCE,NEG_2424,25.379545,90.337269,1,Garo Hills Block,1:3,17834.17,20093,NO
PSEUDO_ABSENCE,NEG_2425,25.675848,91.253704,4,Ri-Bhoi Block,1:3,7516.74,20367,NO
PSEUDO_ABSENCE,NEG_2426,25.954957,89.897934,1,Garo Hills Block,1:3,41625.73,20254,NO
PSEUDO_ABSENCE,NEG_2427,25.715377,92.126994,4,Ri-Bhoi Block,1:3,1498.54,20400,NO
PSEUDO_ABSENCE,NEG_2428,25.840245,92.502526,4,Ri-Bhoi Block,1:3,25868.90,20271,NO
PSEUDO_ABSENCE,NEG_2429,25.807356,92.629821,4,Ri-Bhoi Block,1:3,27434.67,20214,NO
PSEUDO_ABSENCE,NEG_2430,25.379269,91.334789,2,West Khasi Block,1:3,7160.61,19916,NO
PSEUDO_ABSENCE,NEG_2431,25.035206,89.821221,1,Garo Hills Block,1:3,45415.60,20578,NO
PSEUDO_ABSENCE,NEG_2432,25.279337,90.107462,1,Garo Hills Block,1:3,11155.74,19854,NO
PSEUDO_ABSENCE,NEG_2433,25.301028,90.339982,1,Garo Hills Block,1:3,13616.18,19854,NO
PSEUDO_ABSENCE,NEG_2434,25.050802,92.573378,5,Jaintia Hills Block,1:3,12870.96,19614,NO
PSEUDO_ABSENCE,NEG_2435,25.028881,92.045051,5,Jaintia Hills Block,1:3,16035.34,19685,NO
PSEUDO_ABSENCE,NEG_2436,25.184320,92.582300,5,Jaintia Hills Block,1:3,16633.76,19941,NO
PSEUDO_ABSENCE,NEG_2437,25.984220,91.794398,4,Ri-Bhoi Block,1:3,5704.94,20473,NO
PSEUDO_ABSENCE,NEG_2438,25.746013,89.816284,1,Garo Hills Block,1:3,25375.26,20232,NO
PSEUDO_ABSENCE,NEG_2439,26.083661,92.477389,4,Ri-Bhoi Block,1:3,23744.54,20481,NO
PSEUDO_ABSENCE,NEG_2440,25.986715,91.810696,4,Ri-Bhoi Block,1:3,4516.94,20473,NO
PSEUDO_ABSENCE,NEG_2441,25.392370,92.525628,5,Jaintia Hills Block,1:3,3027.19,19991,NO
PSEUDO_ABSENCE,NEG_2442,25.334838,91.516270,2,West Khasi Block,1:3,5362.64,19890,NO
PSEUDO_ABSENCE,NEG_2443,25.127709,92.611965,5,Jaintia Hills Block,1:3,19312.37,19614,NO
PSEUDO_ABSENCE,NEG_2444,25.172032,90.485935,1,Garo Hills Block,1:3,15317.80,20577,NO
PSEUDO_ABSENCE,NEG_2445,25.622785,92.130484,5,Jaintia Hills Block,1:3,6313.14,20373,NO
PSEUDO_ABSENCE,NEG_2446,25.688899,90.508008,1,Garo Hills Block,1:3,13144.64,20415,NO
PSEUDO_ABSENCE,NEG_2447,25.021018,92.109309,5,Jaintia Hills Block,1:3,13994.86,19685,NO
PSEUDO_ABSENCE,NEG_2448,26.084024,92.270235,4,Ri-Bhoi Block,1:3,3883.38,20481,NO
PSEUDO_ABSENCE,NEG_2449,25.517023,92.556490,5,Jaintia Hills Block,1:3,5852.20,20078,NO
PSEUDO_ABSENCE,NEG_2450,25.462635,91.401049,2,West Khasi Block,1:3,4203.58,20047,NO
PSEUDO_ABSENCE,NEG_2451,25.535300,91.165253,2,West Khasi Block,1:3,4038.34,20130,NO
PSEUDO_ABSENCE,NEG_2452,25.857206,91.406645,4,Ri-Bhoi Block,1:3,6622.31,20424,NO
PSEUDO_ABSENCE,NEG_2453,25.362054,90.587382,1,Garo Hills Block,1:3,11007.09,20024,NO
PSEUDO_ABSENCE,NEG_2454,25.060767,91.578745,2,West Khasi Block,1:3,12091.89,19706,NO
PSEUDO_ABSENCE,NEG_2455,25.268358,90.251808,1,Garo Hills Block,1:3,4035.74,19854,NO
PSEUDO_ABSENCE,NEG_2456,25.726136,91.877688,4,Ri-Bhoi Block,1:3,2195.49,20402,NO
PSEUDO_ABSENCE,NEG_2457,25.832327,91.335910,4,Ri-Bhoi Block,1:3,13446.86,20424,NO
PSEUDO_ABSENCE,NEG_2458,25.985579,92.655845,4,Ri-Bhoi Block,1:3,20861.96,20534,NO
PSEUDO_ABSENCE,NEG_2459,25.891961,91.738560,4,Ri-Bhoi Block,1:3,5350.63,20437,NO
PSEUDO_ABSENCE,NEG_2460,25.348019,92.797982,5,Jaintia Hills Block,1:3,11158.36,19910,NO
PSEUDO_ABSENCE,NEG_2461,25.316067,90.418104,1,Garo Hills Block,1:3,21561.74,19854,NO
PSEUDO_ABSENCE,NEG_2462,25.497526,89.973364,1,Garo Hills Block,1:3,3671.84,20127,NO
PSEUDO_ABSENCE,NEG_2463,26.076774,91.594722,4,Ri-Bhoi Block,1:3,7641.53,20472,NO
PSEUDO_ABSENCE,NEG_2464,25.621508,91.800179,3,East Khasi Block,1:3,3020.00,20298,NO
PSEUDO_ABSENCE,NEG_2465,25.556786,89.897794,1,Garo Hills Block,1:3,8301.86,20655,NO
PSEUDO_ABSENCE,NEG_2466,25.681296,91.984330,4,Ri-Bhoi Block,1:3,1700.91,20361,NO
PSEUDO_ABSENCE,NEG_2467,25.470089,92.109751,5,Jaintia Hills Block,1:3,2592.69,20068,NO
PSEUDO_ABSENCE,NEG_2468,25.265161,90.474894,1,Garo Hills Block,1:3,16800.43,19842,NO
PSEUDO_ABSENCE,NEG_2469,25.194330,90.934584,1,Garo Hills Block,1:3,10658.94,19727,NO
PSEUDO_ABSENCE,NEG_2470,25.934773,92.325132,4,Ri-Bhoi Block,1:3,16361.70,20481,NO
PSEUDO_ABSENCE,NEG_2471,25.433450,91.596812,2,West Khasi Block,1:3,1644.33,20583,NO
PSEUDO_ABSENCE,NEG_2472,25.798482,90.535681,1,Garo Hills Block,1:3,9625.49,20415,NO
PSEUDO_ABSENCE,NEG_2473,25.201592,92.764893,5,Jaintia Hills Block,1:3,13938.36,19910,NO
PSEUDO_ABSENCE,NEG_2474,25.686962,92.793318,4,Ri-Bhoi Block,1:3,27478.70,20214,NO
PSEUDO_ABSENCE,NEG_2475,25.384776,91.944247,3,East Khasi Block,1:3,4029.18,19988,NO
PSEUDO_ABSENCE,NEG_2476,25.260412,90.596661,1,Garo Hills Block,1:3,4912.89,19842,NO
PSEUDO_ABSENCE,NEG_2477,25.572854,90.774835,1,Garo Hills Block,1:3,3438.74,20203,NO
PSEUDO_ABSENCE,NEG_2478,25.201031,90.601786,1,Garo Hills Block,1:3,3226.31,20577,NO
PSEUDO_ABSENCE,NEG_2479,25.058608,91.948492,3,East Khasi Block,1:3,15736.11,19726,NO
PSEUDO_ABSENCE,NEG_2480,25.551486,90.087441,1,Garo Hills Block,1:3,7892.62,20254,NO
PSEUDO_ABSENCE,NEG_2481,25.205430,90.112730,1,Garo Hills Block,1:3,11615.99,19854,NO
PSEUDO_ABSENCE,NEG_2482,25.681600,90.087342,1,Garo Hills Block,1:3,9374.93,20364,NO
PSEUDO_ABSENCE,NEG_2483,25.834625,89.862558,1,Garo Hills Block,1:3,31016.49,20254,NO
PSEUDO_ABSENCE,NEG_2484,25.289326,92.516533,5,Jaintia Hills Block,1:3,3835.35,19926,NO
PSEUDO_ABSENCE,NEG_2485,25.796014,90.022553,1,Garo Hills Block,1:3,21096.57,20364,NO
PSEUDO_ABSENCE,NEG_2486,25.906816,91.303757,4,Ri-Bhoi Block,1:3,14798.02,20425,NO
PSEUDO_ABSENCE,NEG_2487,25.934526,91.632256,4,Ri-Bhoi Block,1:3,5439.98,20431,NO
PSEUDO_ABSENCE,NEG_2488,25.756380,92.830180,4,Ri-Bhoi Block,1:3,27693.55,20534,NO
PSEUDO_ABSENCE,NEG_2489,25.270922,91.703034,3,East Khasi Block,1:3,3809.53,19885,NO
PSEUDO_ABSENCE,NEG_2490,25.517147,89.920328,1,Garo Hills Block,1:3,6155.88,20127,NO
PSEUDO_ABSENCE,NEG_2491,25.035628,90.163647,1,Garo Hills Block,1:3,24843.69,19854,NO
PSEUDO_ABSENCE,NEG_2492,25.721019,91.529847,4,Ri-Bhoi Block,1:3,4703.38,20654,NO
PSEUDO_ABSENCE,NEG_2493,25.617704,89.897163,1,Garo Hills Block,1:3,9856.35,20212,NO
PSEUDO_ABSENCE,NEG_2494,25.526847,92.620100,5,Jaintia Hills Block,1:3,8471.81,20214,NO
PSEUDO_ABSENCE,NEG_2495,25.449399,91.706014,3,East Khasi Block,1:3,3247.11,20045,NO
PSEUDO_ABSENCE,NEG_2496,25.862204,92.190972,4,Ri-Bhoi Block,1:3,3791.30,20428,NO
PSEUDO_ABSENCE,NEG_2497,25.580822,92.416753,5,Jaintia Hills Block,1:3,5012.81,20271,NO
PSEUDO_ABSENCE,NEG_2498,25.442688,92.510514,5,Jaintia Hills Block,1:3,4613.66,20078,NO
PSEUDO_ABSENCE,NEG_2499,25.279445,90.654660,1,Garo Hills Block,1:3,4742.18,19842,NO
PSEUDO_ABSENCE,NEG_2500,25.077370,92.226525,5,Jaintia Hills Block,1:3,5274.96,19676,NO
PSEUDO_ABSENCE,NEG_2501,25.470420,90.498806,1,Garo Hills Block,1:3,16318.46,20194,NO
PSEUDO_ABSENCE,NEG_2502,25.270333,92.549270,5,Jaintia Hills Block,1:3,7312.92,19926,NO
PSEUDO_ABSENCE,NEG_2503,25.920630,91.488269,4,Ri-Bhoi Block,1:3,6667.84,20446,NO
PSEUDO_ABSENCE,NEG_2504,25.685400,91.246693,4,Ri-Bhoi Block,1:3,6561.27,20394,NO
PSEUDO_ABSENCE,NEG_2505,25.443000,92.592204,5,Jaintia Hills Block,1:3,7676.07,19997,NO
PSEUDO_ABSENCE,NEG_2506,25.155662,91.076263,2,West Khasi Block,1:3,5360.74,19727,NO
PSEUDO_ABSENCE,NEG_2507,25.392127,91.319360,2,West Khasi Block,1:3,6433.19,20064,NO
PSEUDO_ABSENCE,NEG_2508,25.514242,91.382613,2,West Khasi Block,1:3,2042.97,20124,NO
PSEUDO_ABSENCE,NEG_2509,25.171112,91.365082,2,West Khasi Block,1:3,3610.08,19721,NO
PSEUDO_ABSENCE,NEG_2510,25.281812,90.362211,1,Garo Hills Block,1:3,15132.00,19854,NO
PSEUDO_ABSENCE,NEG_2511,25.090021,92.126090,5,Jaintia Hills Block,1:3,6141.51,19685,NO
PSEUDO_ABSENCE,NEG_2512,25.481637,91.711263,3,East Khasi Block,1:3,2738.15,20097,NO
PSEUDO_ABSENCE,NEG_2513,25.528141,90.983091,1,Garo Hills Block,1:3,10043.72,20270,NO
PSEUDO_ABSENCE,NEG_2514,25.426037,91.752149,3,East Khasi Block,1:3,2501.56,20065,NO
PSEUDO_ABSENCE,NEG_2515,25.554378,92.389853,5,Jaintia Hills Block,1:3,3921.17,20121,NO
PSEUDO_ABSENCE,NEG_2516,25.964678,90.320209,1,Garo Hills Block,1:3,22823.10,20415,NO
PSEUDO_ABSENCE,NEG_2517,25.167132,91.722723,3,East Khasi Block,1:3,3299.49,19713,NO
PSEUDO_ABSENCE,NEG_2518,25.345324,89.856641,1,Garo Hills Block,1:3,20861.31,20578,NO
PSEUDO_ABSENCE,NEG_2519,25.979734,90.492047,1,Garo Hills Block,1:3,21730.46,20415,NO
PSEUDO_ABSENCE,NEG_2520,26.023623,91.988175,4,Ri-Bhoi Block,1:3,944.32,20478,NO
PSEUDO_ABSENCE,NEG_2521,25.843666,90.414458,1,Garo Hills Block,1:3,6492.02,20415,NO
PSEUDO_ABSENCE,NEG_2522,25.272930,91.389867,2,West Khasi Block,1:3,944.53,19870,NO
PSEUDO_ABSENCE,NEG_2523,25.205868,90.731567,1,Garo Hills Block,1:3,9976.11,19842,NO
PSEUDO_ABSENCE,NEG_2524,25.367179,90.286871,1,Garo Hills Block,1:3,14499.87,19854,NO
PSEUDO_ABSENCE,NEG_2525,25.241597,92.205083,5,Jaintia Hills Block,1:3,999.47,19829,NO
PSEUDO_ABSENCE,NEG_2526,25.200572,89.886795,1,Garo Hills Block,1:3,26641.28,20578,NO
PSEUDO_ABSENCE,NEG_2527,25.699703,92.776749,4,Ri-Bhoi Block,1:3,26752.77,20214,NO
PSEUDO_ABSENCE,NEG_2528,25.377711,90.161900,1,Garo Hills Block,1:3,10212.47,20578,NO
PSEUDO_ABSENCE,NEG_2529,25.636018,92.564380,5,Jaintia Hills Block,1:3,7348.04,20214,NO
PSEUDO_ABSENCE,NEG_2530,25.866787,91.698673,4,Ri-Bhoi Block,1:3,7734.04,20437,NO
PSEUDO_ABSENCE,NEG_2531,25.360261,91.452735,2,West Khasi Block,1:3,3004.30,20595,NO
PSEUDO_ABSENCE,NEG_2532,25.118544,91.870784,3,East Khasi Block,1:3,9060.75,19734,NO
PSEUDO_ABSENCE,NEG_2533,25.803104,92.743346,4,Ri-Bhoi Block,1:3,25333.54,20534,NO
PSEUDO_ABSENCE,NEG_2534,25.301229,89.856292,1,Garo Hills Block,1:3,22370.00,20578,NO
PSEUDO_ABSENCE,NEG_2535,25.609257,91.955711,3,East Khasi Block,1:3,3824.64,20313,NO
PSEUDO_ABSENCE,NEG_2536,25.873640,90.390904,1,Garo Hills Block,1:3,10518.61,20415,NO
PSEUDO_ABSENCE,NEG_2537,25.302693,91.363402,2,West Khasi Block,1:3,2249.65,20622,NO
PSEUDO_ABSENCE,NEG_2538,25.377049,92.424560,5,Jaintia Hills Block,1:3,699.35,19995,NO
PSEUDO_ABSENCE,NEG_2539,25.531661,92.238715,5,Jaintia Hills Block,1:3,3366.25,20192,NO
PSEUDO_ABSENCE,NEG_2540,25.647069,92.157925,5,Jaintia Hills Block,1:3,2994.70,20373,NO
PSEUDO_ABSENCE,NEG_2541,25.379287,92.335821,5,Jaintia Hills Block,1:3,6642.57,20043,NO
PSEUDO_ABSENCE,NEG_2542,25.316538,91.465601,2,West Khasi Block,1:3,1322.53,19923,NO
PSEUDO_ABSENCE,NEG_2543,25.251128,91.250356,2,West Khasi Block,1:3,4911.14,19889,NO
PSEUDO_ABSENCE,NEG_2544,25.363629,90.613445,1,Garo Hills Block,1:3,8505.70,20024,NO
PSEUDO_ABSENCE,NEG_2545,26.064344,90.288226,1,Garo Hills Block,1:3,34072.91,20415,NO
PSEUDO_ABSENCE,NEG_2546,25.870312,92.801703,4,Ri-Bhoi Block,1:3,16062.98,20534,NO
PSEUDO_ABSENCE,NEG_2547,25.041494,91.932034,3,East Khasi Block,1:3,18121.52,19726,NO
PSEUDO_ABSENCE,NEG_2548,25.293145,89.923488,1,Garo Hills Block,1:3,16910.58,20578,NO
PSEUDO_ABSENCE,NEG_2549,25.455121,92.652414,5,Jaintia Hills Block,1:3,9795.11,19996,NO
PSEUDO_ABSENCE,NEG_2550,25.032706,91.593051,2,West Khasi Block,1:3,15528.87,19706,NO
PSEUDO_ABSENCE,NEG_2551,25.561508,92.463822,5,Jaintia Hills Block,1:3,3669.42,20126,NO
PSEUDO_ABSENCE,NEG_2552,25.110722,91.878654,3,East Khasi Block,1:3,10050.15,19734,NO
PSEUDO_ABSENCE,NEG_2553,25.754518,91.840694,4,Ri-Bhoi Block,1:3,4216.48,20410,NO
PSEUDO_ABSENCE,NEG_2554,26.037721,92.310417,4,Ri-Bhoi Block,1:3,7402.07,20481,NO
PSEUDO_ABSENCE,NEG_2555,25.065331,91.236803,2,West Khasi Block,1:3,15088.34,19737,NO
PSEUDO_ABSENCE,NEG_2556,25.449789,90.745949,1,Garo Hills Block,1:3,3898.83,20579,NO
PSEUDO_ABSENCE,NEG_2557,25.507444,90.971792,1,Garo Hills Block,1:3,11170.49,20056,NO
PSEUDO_ABSENCE,NEG_2558,25.486921,92.786749,5,Jaintia Hills Block,1:3,21189.65,19919,NO
PSEUDO_ABSENCE,NEG_2559,25.115724,92.612804,5,Jaintia Hills Block,1:3,18755.21,19614,NO
PSEUDO_ABSENCE,NEG_2560,25.538656,91.702414,3,East Khasi Block,1:3,2316.08,20132,NO
PSEUDO_ABSENCE,NEG_2561,25.916598,90.899412,1,Garo Hills Block,1:3,16913.86,20420,NO
PSEUDO_ABSENCE,NEG_2562,25.484856,91.049031,2,West Khasi Block,1:3,4705.83,20071,NO
PSEUDO_ABSENCE,NEG_2563,25.424710,92.622864,5,Jaintia Hills Block,1:3,5594.53,19996,NO
PSEUDO_ABSENCE,NEG_2564,25.915244,90.132450,1,Garo Hills Block,1:3,27682.30,20364,NO
PSEUDO_ABSENCE,NEG_2565,25.136773,91.105002,2,West Khasi Block,1:3,7633.19,19733,NO
PSEUDO_ABSENCE,NEG_2566,25.126550,91.688234,3,East Khasi Block,1:3,4741.29,19713,NO
PSEUDO_ABSENCE,NEG_2567,25.175187,91.393238,2,West Khasi Block,1:3,1328.44,19721,NO
PSEUDO_ABSENCE,NEG_2568,25.027798,90.765619,1,Garo Hills Block,1:3,24328.81,20577,NO
PSEUDO_ABSENCE,NEG_2569,25.751366,91.276319,4,Ri-Bhoi Block,1:3,11087.09,20394,NO
PSEUDO_ABSENCE,NEG_2570,26.076531,92.466017,4,Ri-Bhoi Block,1:3,22541.57,20481,NO
PSEUDO_ABSENCE,NEG_2571,25.407796,89.938734,1,Garo Hills Block,1:3,12556.94,20578,NO
PSEUDO_ABSENCE,NEG_2572,25.933276,92.579265,4,Ri-Bhoi Block,1:3,29481.83,20534,NO
PSEUDO_ABSENCE,NEG_2573,25.906278,90.190247,1,Garo Hills Block,1:3,26292.94,20364,NO
PSEUDO_ABSENCE,NEG_2574,26.097748,90.588682,1,Garo Hills Block,1:3,37309.83,20415,NO
PSEUDO_ABSENCE,NEG_2575,25.802141,92.569506,4,Ri-Bhoi Block,1:3,24160.94,20271,NO
PSEUDO_ABSENCE,NEG_2576,25.274542,92.570189,5,Jaintia Hills Block,1:3,6872.67,19941,NO
PSEUDO_ABSENCE,NEG_2577,25.354240,92.778060,5,Jaintia Hills Block,1:3,9584.31,19919,NO
PSEUDO_ABSENCE,NEG_2578,25.323761,92.707979,5,Jaintia Hills Block,1:3,1768.77,19919,NO
PSEUDO_ABSENCE,NEG_2579,25.077828,91.963280,3,East Khasi Block,1:3,13227.78,19726,NO
PSEUDO_ABSENCE,NEG_2580,25.594680,91.257525,2,West Khasi Block,1:3,2393.01,20241,NO
PSEUDO_ABSENCE,NEG_2581,25.261374,91.952067,3,East Khasi Block,1:3,3790.61,19819,NO
PSEUDO_ABSENCE,NEG_2582,25.226074,91.486167,2,West Khasi Block,1:3,4202.09,19851,NO
PSEUDO_ABSENCE,NEG_2583,25.293505,92.714645,5,Jaintia Hills Block,1:3,2674.51,19910,NO
PSEUDO_ABSENCE,NEG_2584,25.050922,90.409171,1,Garo Hills Block,1:3,28598.56,20577,NO
PSEUDO_ABSENCE,NEG_2585,25.281695,91.062907,2,West Khasi Block,1:3,1810.56,19894,NO
PSEUDO_ABSENCE,NEG_2586,25.271349,91.298615,2,West Khasi Block,1:3,4129.75,19899,NO
PSEUDO_ABSENCE,NEG_2587,25.962263,91.971793,4,Ri-Bhoi Block,1:3,1274.12,20447,NO
PSEUDO_ABSENCE,NEG_2588,25.646359,90.071460,1,Garo Hills Block,1:3,6622.05,20254,NO
PSEUDO_ABSENCE,NEG_2589,25.769511,90.307564,1,Garo Hills Block,1:3,13454.84,20415,NO
PSEUDO_ABSENCE,NEG_2590,25.869277,90.562673,1,Garo Hills Block,1:3,15114.65,20415,NO
PSEUDO_ABSENCE,NEG_2591,25.470413,90.868934,1,Garo Hills Block,1:3,3589.02,20063,NO
PSEUDO_ABSENCE,NEG_2592,25.947519,90.185961,1,Garo Hills Block,1:3,30864.47,20364,NO
PSEUDO_ABSENCE,NEG_2593,25.630896,90.233288,1,Garo Hills Block,1:3,6142.48,20267,NO
PSEUDO_ABSENCE,NEG_2594,25.781180,92.560488,4,Ri-Bhoi Block,1:3,21686.91,20271,NO
PSEUDO_ABSENCE,NEG_2595,25.489376,91.288681,2,West Khasi Block,1:3,1643.38,20096,NO
PSEUDO_ABSENCE,NEG_2596,26.021617,91.389024,4,Ri-Bhoi Block,1:3,17430.66,20448,NO
PSEUDO_ABSENCE,NEG_2597,25.546606,91.563904,2,West Khasi Block,1:3,3924.11,20113,NO
PSEUDO_ABSENCE,NEG_2598,25.764368,90.125994,1,Garo Hills Block,1:3,11805.94,20364,NO
PSEUDO_ABSENCE,NEG_2599,25.906799,91.128290,4,Ri-Bhoi Block,1:3,7569.78,20425,NO
PSEUDO_ABSENCE,NEG_2600,25.098136,92.197857,5,Jaintia Hills Block,1:3,4682.57,19680,NO
PSEUDO_ABSENCE,NEG_2601,25.427106,90.106121,1,Garo Hills Block,1:3,6834.65,20578,NO
PSEUDO_ABSENCE,NEG_2602,25.704481,92.484401,4,Ri-Bhoi Block,1:3,10763.63,20271,NO
PSEUDO_ABSENCE,NEG_2603,25.978774,92.720874,4,Ri-Bhoi Block,1:3,14531.27,20534,NO
PSEUDO_ABSENCE,NEG_2604,25.957122,89.806530,1,Garo Hills Block,1:3,45580.38,20254,NO
PSEUDO_ABSENCE,NEG_2605,25.430660,92.296555,5,Jaintia Hills Block,1:3,1280.80,20043,NO
PSEUDO_ABSENCE,NEG_2606,25.415553,91.634723,3,East Khasi Block,1:3,4406.92,20606,NO
PSEUDO_ABSENCE,NEG_2607,25.674822,90.913327,1,Garo Hills Block,1:3,10214.07,20403,NO
PSEUDO_ABSENCE,NEG_2608,25.996832,91.334846,4,Ri-Bhoi Block,1:3,21686.56,20448,NO
PSEUDO_ABSENCE,NEG_2609,25.521967,92.842417,5,Jaintia Hills Block,1:3,27370.51,19919,NO
PSEUDO_ABSENCE,NEG_2610,25.552980,90.344115,1,Garo Hills Block,1:3,883.02,20193,NO
PSEUDO_ABSENCE,NEG_2611,25.574115,92.282751,5,Jaintia Hills Block,1:3,1657.89,20230,NO
PSEUDO_ABSENCE,NEG_2612,25.859009,92.205174,4,Ri-Bhoi Block,1:3,5245.65,20428,NO
PSEUDO_ABSENCE,NEG_2613,25.784666,90.575364,1,Garo Hills Block,1:3,13565.83,20415,NO
PSEUDO_ABSENCE,NEG_2614,25.951051,92.525003,4,Ri-Bhoi Block,1:3,30903.35,20481,NO
PSEUDO_ABSENCE,NEG_2615,25.229685,90.197890,1,Garo Hills Block,1:3,3215.26,19854,NO
PSEUDO_ABSENCE,NEG_2616,26.073653,92.448388,4,Ri-Bhoi Block,1:3,20762.46,20481,NO
PSEUDO_ABSENCE,NEG_2617,25.984695,92.503448,4,Ri-Bhoi Block,1:3,27562.73,20481,NO
PSEUDO_ABSENCE,NEG_2618,25.605022,91.771525,3,East Khasi Block,1:3,2207.15,20243,NO
PSEUDO_ABSENCE,NEG_2619,25.608992,89.956179,1,Garo Hills Block,1:3,4679.35,20232,NO
PSEUDO_ABSENCE,NEG_2620,25.825143,91.341263,4,Ri-Bhoi Block,1:3,12989.91,20424,NO
PSEUDO_ABSENCE,NEG_2621,25.719526,91.333051,4,Ri-Bhoi Block,1:3,11842.61,20282,NO
PSEUDO_ABSENCE,NEG_2622,25.551156,90.323957,1,Garo Hills Block,1:3,619.72,20174,NO
PSEUDO_ABSENCE,NEG_2623,25.321011,90.284501,1,Garo Hills Block,1:3,10209.35,19854,NO
PSEUDO_ABSENCE,NEG_2624,25.231320,92.767581,5,Jaintia Hills Block,1:3,11374.54,19910,NO
PSEUDO_ABSENCE,NEG_2625,25.185363,90.621275,1,Garo Hills Block,1:3,2974.86,20577,NO
PSEUDO_ABSENCE,NEG_2626,25.657837,91.661045,4,Ri-Bhoi Block,1:3,2584.80,20347,NO
PSEUDO_ABSENCE,NEG_2627,25.186292,92.220838,5,Jaintia Hills Block,1:3,1233.53,19732,NO
PSEUDO_ABSENCE,NEG_2628,25.868019,90.523819,1,Garo Hills Block,1:3,12068.09,20415,NO
PSEUDO_ABSENCE,NEG_2629,25.331760,92.660863,5,Jaintia Hills Block,1:3,3025.99,19918,NO
PSEUDO_ABSENCE,NEG_2630,25.911725,91.928281,4,Ri-Bhoi Block,1:3,5419.18,20435,NO
PSEUDO_ABSENCE,NEG_2631,25.108812,91.075705,2,West Khasi Block,1:3,9840.94,19727,NO
PSEUDO_ABSENCE,NEG_2632,25.624046,90.371604,1,Garo Hills Block,1:3,3006.19,20336,NO
PSEUDO_ABSENCE,NEG_2633,25.504085,91.633129,3,East Khasi Block,1:3,4871.39,20138,NO
PSEUDO_ABSENCE,NEG_2634,25.373567,92.181882,5,Jaintia Hills Block,1:3,5491.88,20592,NO
PSEUDO_ABSENCE,NEG_2635,25.927686,90.787009,1,Garo Hills Block,1:3,23740.23,20403,NO
PSEUDO_ABSENCE,NEG_2636,25.925750,90.115909,1,Garo Hills Block,1:3,29152.95,20364,NO
PSEUDO_ABSENCE,NEG_2637,25.924747,90.265889,1,Garo Hills Block,1:3,22978.69,20415,NO
PSEUDO_ABSENCE,NEG_2638,25.109561,91.757415,3,East Khasi Block,1:3,8767.96,19722,NO
PSEUDO_ABSENCE,NEG_2639,25.529692,92.569066,5,Jaintia Hills Block,1:3,4927.64,20214,NO
PSEUDO_ABSENCE,NEG_2640,25.412244,90.675814,1,Garo Hills Block,1:3,2469.38,20024,NO
PSEUDO_ABSENCE,NEG_2641,25.560794,91.190636,2,West Khasi Block,1:3,2267.81,20220,NO
PSEUDO_ABSENCE,NEG_2642,25.391982,91.915911,3,East Khasi Block,1:3,3190.09,20020,NO
